scenario,cell,cwd,aet,tminmin,ppt,djf,jja
2061-2080_rcp85_CanESM2,84,772.30206298828125,457.47821044921875,7.599999904632568,3.1702617153949575,7.9666666984558105,30.450000762939453
2061-2080_rcp85_CNRM-CM5,1,876.54681396484375,376.27252197265625,8,3.019116290447073,8.566666603088379,30.200000762939453
2061-2080_rcp85_CNRM-CM5,2,814.48583984375,401.125732421875,7.300000190734863,3.1149444157125847,7.766666889190674,29.149999618530273
2061-2080_rcp85_CNRM-CM5,3,847.42510986328125,385.19189453125,7.599999904632568,3.0663259253620376,8.133333206176758,29.600000381469727
2061-2080_rcp85_CNRM-CM5,4,872.9193115234375,372.8168029785156,7.900000095367432,3.0265332645232967,8.399999618530273,30
2061-2080_rcp85_CNRM-CM5,5,802.296875,416.9763488769531,7.599999904632568,3.1383026981662816,8.100000381469727,29.299999237060547
2061-2080_rcp85_CNRM-CM5,6,797.06134033203125,414.8799743652344,7.400000095367432,3.144262773761991,7.866666793823242,29.100000381469727
2061-2080_rcp85_CNRM-CM5,7,811.6845703125,405.6778564453125,7.400000095367432,3.123524980942732,7.900000095367432,29.200000762939453
2061-2080_rcp85_CNRM-CM5,8,837.236083984375,391.0274353027344,7.599999904632568,3.0780941504064105,8.100000381469727,29.5
2061-2080_rcp85_CNRM-CM5,9,865.97406005859375,377.32733154296875,7.900000095367432,3.0330214446829107,8.466666221618652,29.950000762939453
2061-2080_rcp85_CNRM-CM5,10,867.24322509765625,370.2655944824219,7.699999809265137,3.016197353512439,8.199999809265137,29.700000762939453
2061-2080_rcp85_CNRM-CM5,11,836.16357421875,399.98095703125,8.399999618530273,3.076640443670342,8.899999618530273,29.899999618530273
2061-2080_rcp85_CNRM-CM5,12,829.00030517578125,408.8839416503906,8.300000190734863,3.088844562727004,8.800000190734863,29.899999618530273
2061-2080_rcp85_CNRM-CM5,13,818.655517578125,415.6748352050781,8.100000381469727,3.1061908972634154,8.633333206176758,29.799999237060547
2061-2080_rcp85_CNRM-CM5,14,812.47412109375,417.68670654296875,7.900000095367432,3.1189257528257768,8.399999618530273,29.600000381469727
2061-2080_rcp85_CNRM-CM5,15,812.087646484375,411.98828125,7.699999809265137,3.117602691690084,8.166666984558105,29.399999618530273
2061-2080_rcp85_CNRM-CM5,16,829.781982421875,401.197265625,7.800000190734863,3.091315159697223,8.266666412353516,29.600000381469727
2061-2080_rcp85_CNRM-CM5,17,853.64971923828125,385.7445068359375,7.900000095367432,3.0511525224473814,8.399999618530273,29.799999237060547
2061-2080_rcp85_CNRM-CM5,18,866.59136962890625,376.9359436035156,7.900000095367432,3.0261245167454502,8.399999618530273,29.899999618530273
2061-2080_rcp85_CNRM-CM5,19,867.77618408203125,376.14190673828125,7.800000190734863,3.02201573981772,8.300000190734863,29.899999618530273
2061-2080_rcp85_CNRM-CM5,20,832.67352294921875,393.2134094238281,8.300000190734863,3.0788191830988487,8.766666412353516,29.600000381469727
2061-2080_rcp85_CNRM-CM5,21,828.3011474609375,401.81011962890625,8.300000190734863,3.0835026198302673,8.766666412353516,29.700000762939453
2061-2080_rcp85_CNRM-CM5,22,819.42218017578125,407.9329833984375,8.100000381469727,3.090610707828407,8.600000381469727,29.600000381469727
2061-2080_rcp85_CNRM-CM5,23,810.054931640625,415.1595458984375,7.900000095367432,3.104145550554008,8.433333396911621,29.5
2061-2080_rcp85_CNRM-CM5,24,800.1307373046875,417.86773681640625,7.699999809265137,3.121887985103681,8.166666984558105,29.299999237060547
2061-2080_rcp85_CNRM-CM5,25,790.0859375,414.1700134277344,7.199999809265137,3.1360860973840974,7.666666507720947,28.799999237060547
2061-2080_rcp85_CNRM-CM5,26,788.200439453125,407.6910095214844,6.900000095367432,3.1300119496719043,7.366666793823242,28.549999237060547
2061-2080_rcp85_CNRM-CM5,27,820.77203369140625,397.0909729003906,7.400000095367432,3.0962145853464054,7.866666793823242,29.200000762939453
2061-2080_rcp85_CNRM-CM5,28,847.1602783203125,383.0505065917969,7.599999904632568,3.0565237240791006,8.100000381469727,29.5
2061-2080_rcp85_CNRM-CM5,29,858.5916748046875,377.63385009765625,7.800000190734863,3.0394141191761372,8.300000190734863,29.700000762939453
2061-2080_rcp85_CNRM-CM5,30,828.3443603515625,398.1239013671875,8.199999809265137,3.087781417809542,8.733333587646484,29.600000381469727
2061-2080_rcp85_CNRM-CM5,31,819.42340087890625,407.39019775390625,8.199999809265137,3.09725730969342,8.666666984558105,29.600000381469727
2061-2080_rcp85_CNRM-CM5,32,805.082275390625,414.4189758300781,7.900000095367432,3.1122697684172707,8.399999618530273,29.399999618530273
2061-2080_rcp85_CNRM-CM5,33,796.80682373046875,417.5672912597656,7.599999904632568,3.132579847659737,8.100000381469727,29.200000762939453
2061-2080_rcp85_CNRM-CM5,34,787.9940185546875,418.4847412109375,7.300000190734863,3.151982395457474,7.800000190734863,28.899999618530273
2061-2080_rcp85_CNRM-CM5,35,785.11376953125,412.64971923828125,7,3.156851901070011,7.4666666984558105,28.600000381469727
2061-2080_rcp85_CNRM-CM5,36,799.1561279296875,404.33001708984375,7.099999904632568,3.137354111370733,7.566666603088379,28.799999237060547
2061-2080_rcp85_CNRM-CM5,37,824.30206298828125,390.7334899902344,7.300000190734863,3.0958664534785427,7.800000190734863,29.100000381469727
2061-2080_rcp85_CNRM-CM5,38,852.5322265625,377.10906982421875,7.599999904632568,3.0557604646877348,8.100000381469727,29.5
2061-2080_rcp85_CNRM-CM5,39,856.85186767578125,377.6717834472656,7.599999904632568,3.042181594515766,8.100000381469727,29.600000381469727
2061-2080_rcp85_CNRM-CM5,40,826.0103759765625,397.94915771484375,8.300000190734863,3.091315159697223,8.766666412353516,29.549999237060547
2061-2080_rcp85_CNRM-CM5,41,815.21295166015625,408.802001953125,8.100000381469727,3.1027766148834415,8.600000381469727,29.5
2061-2080_rcp85_CNRM-CM5,42,800.8358154296875,414.54119873046875,7.800000190734863,3.119585774961784,8.300000190734863,29.25
2061-2080_rcp85_CNRM-CM5,43,791.98858642578125,416.1864318847656,7.599999904632568,3.139249217571607,8.066666603088379,29
2061-2080_rcp85_CNRM-CM5,44,784.86883544921875,417.83148193359375,7.300000190734863,3.1607685618611283,7.766666889190674,28.799999237060547
2061-2080_rcp85_CNRM-CM5,45,774.1455078125,414.128662109375,6.800000190734863,3.1752218003430523,7.266666889190674,28.350000381469727
2061-2080_rcp85_CNRM-CM5,46,777.3790283203125,406.550537109375,6.599999904632568,3.1699681739968923,7.066666603088379,28.149999618530273
2061-2080_rcp85_CNRM-CM5,47,801.17803955078125,396.21630859375,6.900000095367432,3.1389339402569236,7.366666793823242,28.600000381469727
2061-2080_rcp85_CNRM-CM5,48,835.9088134765625,379.4156188964844,7.300000190734863,3.084933574936716,7.766666889190674,29.100000381469727
2061-2080_rcp85_CNRM-CM5,49,867.48797607421875,369.7250061035156,7.800000190734863,3.0342272607705505,8.300000190734863,29.700000762939453
2061-2080_rcp85_CNRM-CM5,50,865.42095947265625,372.525390625,7.699999809265137,3.0253058652647704,8.199999809265137,29.700000762939453
2061-2080_rcp85_CNRM-CM5,51,801.17242431640625,409.8616638183594,7.900000095367432,3.1228709228644354,8.399999618530273,29.200000762939453
2061-2080_rcp85_CNRM-CM5,52,797.3021240234375,416.6000061035156,7.900000095367432,3.1341771075767664,8.366666793823242,29.200000762939453
2061-2080_rcp85_CNRM-CM5,53,789.797607421875,416.2443542480469,7.599999904632568,3.150449409460881,8.066666603088379,28.950000762939453
2061-2080_rcp85_CNRM-CM5,54,775.65313720703125,414.5237731933594,7,3.1684974835230326,7.4666666984558105,28.399999618530273
2061-2080_rcp85_CNRM-CM5,55,769.09991455078125,413.5842590332031,6.699999809265137,3.1809855807867304,7.166666507720947,28.200000762939453
2061-2080_rcp85_CNRM-CM5,56,768.6116943359375,404.5921936035156,6.300000190734863,3.182129214052998,6.766666889190674,27.850000381469727
2061-2080_rcp85_CNRM-CM5,57,785.8193359375,396.69287109375,6.5,3.166430113843283,6.9666666984558105,28.100000381469727
2061-2080_rcp85_CNRM-CM5,58,813.25592041015625,383.3175354003906,6.800000190734863,3.125806458139527,7.300000190734863,28.5
2061-2080_rcp85_CNRM-CM5,59,851.0189208984375,369.736083984375,7.400000095367432,3.0666985504229953,7.900000095367432,29.200000762939453
2061-2080_rcp85_CNRM-CM5,60,866.38720703125,367.5845642089844,7.699999809265137,3.0265332645232967,8.199999809265137,29.600000381469727
2061-2080_rcp85_CNRM-CM5,61,784.60614013671875,414.0885925292969,7.5,3.151676230847048,7.9666666984558105,28.75
2061-2080_rcp85_CNRM-CM5,62,784.18841552734375,410.50177001953125,7.300000190734863,3.1535099893008374,7.800000190734863,28.649999618530273
2061-2080_rcp85_CNRM-CM5,63,787.38946533203125,410.7314453125,7.400000095367432,3.1556396337597765,7.866666793823242,28.700000762939453
2061-2080_rcp85_CNRM-CM5,64,787.51971435546875,407.5170593261719,7.099999904632568,3.1565491513317814,7.566666603088379,28.549999237060547
2061-2080_rcp85_CNRM-CM5,65,791.2333984375,402.8209228515625,7,3.1565491513317814,7.4666666984558105,28.5
2061-2080_rcp85_CNRM-CM5,66,794.066650390625,397.00494384765625,6.800000190734863,3.15259407792747,7.300000190734863,28.399999618530273
2061-2080_rcp85_CNRM-CM5,67,795.346923828125,390.4244689941406,6.599999904632568,3.141136090120739,7.099999904632568,28.25
2061-2080_rcp85_CNRM-CM5,68,821.19293212890625,382.15533447265625,7,3.109240968588203,7.4666666984558105,28.700000762939453
2061-2080_rcp85_CNRM-CM5,69,845.42718505859375,374.2138977050781,7.300000190734863,3.071513805095089,7.800000190734863,29.149999618530273
2061-2080_rcp85_CNRM-CM5,70,786.1495361328125,410.8453063964844,7.5,3.155336037465062,8,28.700000762939453
2061-2080_rcp85_CNRM-CM5,71,801.4102783203125,405.0059814453125,7.699999809265137,3.1360860973840974,8.199999809265137,29
2061-2080_rcp85_CNRM-CM5,72,807.0966796875,399.1457824707031,7.699999809265137,3.116939646550756,8.166666984558105,28.950000762939453
2061-2080_rcp85_CNRM-CM5,73,812.17999267578125,395.36016845703125,7.599999904632568,3.1061908972634154,8.066666603088379,28.950000762939453
2061-2080_rcp85_CNRM-CM5,74,818.77764892578125,394.0841064453125,7.599999904632568,3.100370545117563,8.100000381469727,29.100000381469727
2061-2080_rcp85_CNRM-CM5,75,815.99749755859375,393.6473083496094,7.5,3.104487111312395,7.9666666984558105,29
2061-2080_rcp85_CNRM-CM5,76,811.63458251953125,396.2932434082031,7.300000190734863,3.118264726089479,7.800000190734863,28.899999618530273
2061-2080_rcp85_CNRM-CM5,77,804.63677978515625,402.2532958984375,7.800000190734863,3.128722284338427,8.300000190734863,29
2061-2080_rcp85_CNRM-CM5,78,817.87164306640625,394.3417053222656,7.900000095367432,3.095518042323151,8.366666793823242,29.149999618530273
2061-2080_rcp85_CNRM-CM5,79,825.96624755859375,389.3417053222656,7.900000095367432,3.074816440645175,8.366666793823242,29.25
2061-2080_rcp85_CNRM-CM5,80,829.95977783203125,386.775146484375,7.800000190734863,3.062581984228163,8.300000190734863,29.25
2061-2080_rcp85_CNRM-CM5,81,827.95391845703125,390.82373046875,7.800000190734863,3.065206128054312,8.266666412353516,29.25
2061-2080_rcp85_CNRM-CM5,82,805.5673828125,399.7013244628906,7.800000190734863,3.1215598441875008,8.266666412353516,28.950000762939453
2061-2080_rcp85_CNRM-CM5,83,802.46270751953125,397.2286071777344,7.5,3.1085650237328344,8,28.75
2061-2080_rcp85_CNRM-CM5,84,787.716064453125,402.8958435058594,7.5,3.143014800254095,7.9666666984558105,28.549999237060547
2061-2080_rcp85_HadGEM2-ES,1,893.9423828125,403.8482971191406,8.199999809265137,2.975891136401793,8.699999809265137,31.549999237060547
2061-2080_rcp85_HadGEM2-ES,2,827.95928955078125,432.130859375,7.5,3.0711452904510828,7.933333396911621,30.5
2061-2080_rcp85_HadGEM2-ES,3,861.5433349609375,415.0909729003906,7.800000190734863,3.0224283711854865,8.300000190734863,31
2061-2080_rcp85_HadGEM2-ES,4,888.19415283203125,401.1059875488281,8.100000381469727,2.983175072037813,8.600000381469727,31.299999237060547
2061-2080_rcp85_HadGEM2-ES,5,811.18499755859375,453.144287109375,7.800000190734863,3.0948203803548,8.266666412353516,30.700000762939453
2061-2080_rcp85_HadGEM2-ES,6,805.69281005859375,451.66253662109375,7.599999904632568,3.1007150865730817,8.033333778381348,30.399999618530273
2061-2080_rcp85_HadGEM2-ES,7,823.762451171875,439.0021057128906,7.599999904632568,3.0802656273398448,8.033333778381348,30.600000381469727
2061-2080_rcp85_HadGEM2-ES,8,854.58154296875,420.0116882324219,7.800000190734863,3.0342272607705505,8.266666412353516,30.899999618530273
2061-2080_rcp85_HadGEM2-ES,9,881.96630859375,405.9714660644531,8.100000381469727,2.9894498176666917,8.600000381469727,31.299999237060547
2061-2080_rcp85_HadGEM2-ES,10,885.935546875,397.8544921875,7.900000095367432,2.972665592266111,8.333333015441895,31.100000381469727
2061-2080_rcp85_HadGEM2-ES,11,849.707275390625,431.216796875,8.600000381469727,3.03342375548695,9.100000381469727,31.299999237060547
2061-2080_rcp85_HadGEM2-ES,12,838.7904052734375,441.294677734375,8.5,3.0453229787866576,9,31.200000762939453
2061-2080_rcp85_HadGEM2-ES,13,827.4779052734375,449.82598876953125,8.300000190734863,3.062581984228163,8.800000190734863,31.100000381469727
2061-2080_rcp85_HadGEM2-ES,14,820.8853759765625,452.6319885253906,8.100000381469727,3.0755469613925306,8.566666603088379,30.950000762939453
2061-2080_rcp85_HadGEM2-ES,15,822.00091552734375,447.4959411621094,7.900000095367432,3.074450718954591,8.333333015441895,30.799999237060547
2061-2080_rcp85_HadGEM2-ES,16,842.9404296875,431.3070373535156,8,3.04766419460156,8.433333396911621,30.899999618530273
2061-2080_rcp85_HadGEM2-ES,17,868.483642578125,416.0392150878906,8.100000381469727,3.0086001717619175,8.533333778381348,31.200000762939453
2061-2080_rcp85_HadGEM2-ES,18,883.6243896484375,406.2300109863281,8.100000381469727,2.9836262871245345,8.600000381469727,31.299999237060547
2061-2080_rcp85_HadGEM2-ES,19,879.75384521484375,406.21929931640625,8,2.9800033715837464,8.5,31.200000762939453
2061-2080_rcp85_HadGEM2-ES,20,844.49676513671875,422.9096984863281,8.5,3.0346284566253203,8.933333396911621,30.899999618530273
2061-2080_rcp85_HadGEM2-ES,21,840.1829833984375,433.17578125,8.5,3.0394141191761372,8.933333396911621,31.049999237060547
2061-2080_rcp85_HadGEM2-ES,22,829.94744873046875,440.0874328613281,8.300000190734863,3.0464951643347082,8.766666412353516,30.950000762939453
2061-2080_rcp85_HadGEM2-ES,23,819.3941650390625,449.1038513183594,8.199999809265137,3.060320028688285,8.633333206176758,30.850000381469727
2061-2080_rcp85_HadGEM2-ES,24,807.46343994140625,453.9700012207031,7.900000095367432,3.0780941504064105,8.333333015441895,30.600000381469727
2061-2080_rcp85_HadGEM2-ES,25,797.84539794921875,450.6158142089844,7.400000095367432,3.0923696996291206,7.833333492279053,30.149999618530273
2061-2080_rcp85_HadGEM2-ES,26,797.1226806640625,442.6861267089844,7.099999904632568,3.0863598306747484,7.5,29.899999618530273
2061-2080_rcp85_HadGEM2-ES,27,834.72698974609375,427.12322998046875,7.599999904632568,3.0515383905153275,8.033333778381348,30.5
2061-2080_rcp85_HadGEM2-ES,28,857.9864501953125,414.95806884765625,7.800000190734863,3.012837224705172,8.233333587646484,30.799999237060547
2061-2080_rcp85_HadGEM2-ES,29,872.453125,410.09375,7.900000095367432,2.99563519459755,8.399999618530273,31.100000381469727
2061-2080_rcp85_HadGEM2-ES,30,839.54522705078125,428.97119140625,8.5,3.0433622780211294,8.933333396911621,30.899999618530273
2061-2080_rcp85_HadGEM2-ES,31,827.80841064453125,441.43157958984375,8.399999618530273,3.0530784434834195,8.833333015441895,30.950000762939453
2061-2080_rcp85_HadGEM2-ES,32,814.94232177734375,450.1572265625,8.100000381469727,3.0674428427763805,8.566666603088379,30.75
2061-2080_rcp85_HadGEM2-ES,33,804.24822998046875,454.42938232421875,7.800000190734863,3.0881360887005513,8.266666412353516,30.5
2061-2080_rcp85_HadGEM2-ES,34,796.18988037109375,455.47552490234375,7.5,3.1072099696478683,7.9666666984558105,30.25
2061-2080_rcp85_HadGEM2-ES,35,792.8592529296875,449.0570983886719,7.199999809265137,3.11293997608408,7.633333206176758,29.950000762939453
2061-2080_rcp85_HadGEM2-ES,36,808.68634033203125,439.74932861328125,7.300000190734863,3.0941215958405612,7.733333110809326,30.100000381469727
2061-2080_rcp85_HadGEM2-ES,37,840.12310791015625,420.20184326171875,7.5,3.0511525224473814,7.933333396911621,30.450000762939453
2061-2080_rcp85_HadGEM2-ES,38,863.11663818359375,409.0192565917969,7.800000190734863,3.011993114659257,8.233333587646484,30.799999237060547
2061-2080_rcp85_HadGEM2-ES,39,869.68585205078125,408.9080810546875,7.800000190734863,2.998695158311656,8.300000190734863,30.950000762939453
2061-2080_rcp85_HadGEM2-ES,40,837.3115234375,429.0326843261719,8.5,3.0464951643347082,8.933333396911621,30.899999618530273
2061-2080_rcp85_HadGEM2-ES,41,822.1083984375,442.60186767578125,8.300000190734863,3.058426024457005,8.800000190734863,30.799999237060547
2061-2080_rcp85_HadGEM2-ES,42,809.2965087890625,450.68621826171875,8,3.0755469613925306,8.5,30.600000381469727
2061-2080_rcp85_HadGEM2-ES,43,799.81195068359375,452.4454650878906,7.800000190734863,3.0948203803548,8.233333587646484,30.350000381469727
2061-2080_rcp85_HadGEM2-ES,44,791.94085693359375,453.8605041503906,7.5,3.115943176939055,7.933333396911621,30.100000381469727
2061-2080_rcp85_HadGEM2-ES,45,781.99139404296875,450.1275634765625,7,3.130976691605617,7.433333396911621,29.649999618530273
2061-2080_rcp85_HadGEM2-ES,46,784.27685546875,442.6991271972656,6.800000190734863,3.126780577012009,7.199999809265137,29.5
2061-2080_rcp85_HadGEM2-ES,47,813.69061279296875,428.1859436035156,7.099999904632568,3.0948203803548,7.5333333015441895,29.899999618530273
2061-2080_rcp85_HadGEM2-ES,48,848.384521484375,409.715087890625,7.5,3.041392685158225,7.933333396911621,30.399999618530273
2061-2080_rcp85_HadGEM2-ES,49,882.97808837890625,398.0671081542969,8,2.989894563718773,8.433333396911621,31.049999237060547
2061-2080_rcp85_HadGEM2-ES,50,882.09625244140625,400.7850036621094,7.900000095367432,2.9809119377768436,8.399999618530273,31.049999237060547
2061-2080_rcp85_HadGEM2-ES,51,810.69305419921875,446.0254821777344,8.100000381469727,3.077731179652392,8.566666603088379,30.549999237060547
2061-2080_rcp85_HadGEM2-ES,52,805.2279052734375,452.5786437988281,8.100000381469727,3.090258052931316,8.533333778381348,30.549999237060547
2061-2080_rcp85_HadGEM2-ES,53,797.84173583984375,452.1634521484375,7.800000190734863,3.1061908972634154,8.233333587646484,30.299999237060547
2061-2080_rcp85_HadGEM2-ES,54,783.67950439453125,450.49664306640625,7.199999809265137,3.124178055474675,7.633333206176758,29.75
2061-2080_rcp85_HadGEM2-ES,55,777.51275634765625,450.1851501464844,6.900000095367432,3.137986732723532,7.366666793823242,29.549999237060547
2061-2080_rcp85_HadGEM2-ES,56,774.074462890625,442.114013671875,6.5,3.13956426617585,6.933333396911621,29.149999618530273
2061-2080_rcp85_HadGEM2-ES,57,796.025634765625,431.2744445800781,6.699999809265137,3.1228709228644354,7.133333206176758,29.450000762939453
2061-2080_rcp85_HadGEM2-ES,58,826.61822509765625,413.71234130859375,7,3.080987046910887,7.433333396911621,29.850000381469727
2061-2080_rcp85_HadGEM2-ES,59,866.79705810546875,399.1615295410156,7.599999904632568,3.02201573981772,8.033333778381348,30.549999237060547
2061-2080_rcp85_HadGEM2-ES,60,884.00732421875,395.84661865234375,7.900000095367432,2.9818186071706636,8.399999618530273,31
2061-2080_rcp85_HadGEM2-ES,61,792.26416015625,450.52081298828125,7.699999809265137,3.1075491297446862,8.166666984558105,30.100000381469727
2061-2080_rcp85_HadGEM2-ES,62,791.2994384765625,447.2505187988281,7.5,3.1099158630237933,7.9666666984558105,29.950000762939453
2061-2080_rcp85_HadGEM2-ES,63,794.82562255859375,447.1266784667969,7.599999904632568,3.1119342763326814,8,30.049999237060547
2061-2080_rcp85_HadGEM2-ES,64,794.88421630859375,443.4951477050781,7.300000190734863,3.1142772965615864,7.766666889190674,29.899999618530273
2061-2080_rcp85_HadGEM2-ES,65,800.41925048828125,436.5560607910156,7.199999809265137,3.1136091510730277,7.633333206176758,29.799999237060547
2061-2080_rcp85_HadGEM2-ES,66,804.805419921875,430.5967102050781,7,3.1095785469043866,7.4666666984558105,29.75
2061-2080_rcp85_HadGEM2-ES,67,810.95391845703125,420.97271728515625,6.800000190734863,3.0969100130080562,7.266666889190674,29.600000381469727
2061-2080_rcp85_HadGEM2-ES,68,835.04608154296875,412.3974914550781,7.199999809265137,3.0644579892269186,7.633333206176758,30.049999237060547
2061-2080_rcp85_HadGEM2-ES,69,858.31610107421875,404.2280578613281,7.5,3.0265332645232967,7.9666666984558105,30.450000762939453
2061-2080_rcp85_HadGEM2-ES,70,792.40252685546875,447.41461181640625,7.800000190734863,3.111598524880394,8.199999809265137,30.049999237060547
2061-2080_rcp85_HadGEM2-ES,71,811.6156005859375,439.53515625,7.900000095367432,3.0923696996291206,8.366666793823242,30.350000381469727
2061-2080_rcp85_HadGEM2-ES,72,819.576416015625,431.0895080566406,7.900000095367432,3.073351702386901,8.333333015441895,30.299999237060547
2061-2080_rcp85_HadGEM2-ES,73,824.92962646484375,425.6266784667969,7.800000190734863,3.0622058088197126,8.233333587646484,30.299999237060547
2061-2080_rcp85_HadGEM2-ES,74,833.80029296875,423.67266845703125,7.800000190734863,3.0565237240791006,8.266666412353516,30.450000762939453
2061-2080_rcp85_HadGEM2-ES,75,831.36907958984375,423.34619140625,7.699999809265137,3.060320028688285,8.133333206176758,30.350000381469727
2061-2080_rcp85_HadGEM2-ES,76,825.06976318359375,427.89642333984375,7.5,3.074450718954591,7.933333396911621,30.25
2061-2080_rcp85_HadGEM2-ES,77,814.3621826171875,435.7704772949219,8,3.085290578230065,8.466666221618652,30.350000381469727
2061-2080_rcp85_HadGEM2-ES,78,833.83428955078125,423.76129150390625,8.100000381469727,3.0507663112330423,8.533333778381348,30.5
2061-2080_rcp85_HadGEM2-ES,79,840.71820068359375,418.1064758300781,8.100000381469727,3.030599721965951,8.533333778381348,30.549999237060547
2061-2080_rcp85_HadGEM2-ES,80,842.17315673828125,417.6541748046875,8,3.0195316845312554,8.466666221618652,30.549999237060547
2061-2080_rcp85_HadGEM2-ES,81,843.46917724609375,419.1431884765625,8,3.0211892990699383,8.433333396911621,30.600000381469727
2061-2080_rcp85_HadGEM2-ES,82,816.7154541015625,431.6354064941406,8,3.0773679052841563,8.433333396911621,30.25
2061-2080_rcp85_HadGEM2-ES,83,817.77435302734375,428.23193359375,7.800000190734863,3.0637085593914173,8.199999809265137,30.149999618530273
2061-2080_rcp85_HadGEM2-ES,84,796.08050537109375,438.7152099609375,7.699999809265137,3.1000257301078626,8.133333206176758,29.850000381469727
2061-2080_rcp85_MIROC5,1,892.2144775390625,368.8777770996094,6.900000095367432,2.9122220565324155,7.4666666984558105,30.450000762939453
2061-2080_rcp85_MIROC5,2,829.27093505859375,394.8707275390625,6.199999809265137,3.010723865391773,6.666666507720947,29.350000381469727
2061-2080_rcp85_MIROC5,3,863.13970947265625,377.3070068359375,6.5,2.960470777534299,7.0333333015441895,29.850000381469727
2061-2080_rcp85_MIROC5,4,887.9139404296875,366.82696533203125,6.800000190734863,2.9206450014067875,7.300000190734863,30.25
2061-2080_rcp85_MIROC5,5,816.73529052734375,410.42388916015625,6.5,3.035829825252828,7.0333333015441895,29.549999237060547
2061-2080_rcp85_MIROC5,6,814.224853515625,408.1528625488281,6.300000190734863,3.0409976924234905,6.766666889190674,29.350000381469727
2061-2080_rcp85_MIROC5,7,826.4970703125,400.4604187011719,6.300000190734863,3.020775488193558,6.800000190734863,29.450000762939453
2061-2080_rcp85_MIROC5,8,854.2216796875,382.3165588378906,6.5,2.972665592266111,7,29.75
2061-2080_rcp85_MIROC5,9,881.28851318359375,369.85272216796875,6.900000095367432,2.926856708949692,7.400000095367432,30.200000762939453
2061-2080_rcp85_MIROC5,10,883.27545166015625,363.0525817871094,6.599999904632568,2.9079485216122722,7.099999904632568,29.950000762939453
2061-2080_rcp85_MIROC5,11,852.9886474609375,393.2663269042969,7.300000190734863,2.9745116927373285,7.800000190734863,30.149999618530273
2061-2080_rcp85_MIROC5,12,843.18231201171875,402.013916015625,7.199999809265137,2.9872192299080047,7.733333110809326,30.149999618530273
2061-2080_rcp85_MIROC5,13,834.32086181640625,408.249755859375,7.099999904632568,3.004751155591001,7.566666603088379,30.049999237060547
2061-2080_rcp85_MIROC5,14,827.8382568359375,411.1098327636719,6.800000190734863,3.0170333392987803,7.300000190734863,29.850000381469727
2061-2080_rcp85_MIROC5,15,827.53314208984375,405.7774658203125,6.599999904632568,3.0149403497929366,7.099999904632568,29.700000762939453
2061-2080_rcp85_MIROC5,16,846.4481201171875,393.78753662109375,6.699999809265137,2.9867717342662448,7.166666507720947,29.850000381469727
2061-2080_rcp85_MIROC5,17,868.5391845703125,377.1098327636719,6.800000190734863,2.94546858513182,7.300000190734863,30.049999237060547
2061-2080_rcp85_MIROC5,18,881.2037353515625,370.94580078125,6.800000190734863,2.920123326290724,7.300000190734863,30.149999618530273
2061-2080_rcp85_MIROC5,19,882.27459716796875,370.1390380859375,6.699999809265137,2.9159272116971158,7.199999809265137,30.149999618530273
2061-2080_rcp85_MIROC5,20,847.69439697265625,385.55328369140625,7.199999809265137,2.9740509027928774,7.699999809265137,29.850000381469727
2061-2080_rcp85_MIROC5,21,844.4615478515625,395.01434326171875,7.199999809265137,2.9800033715837464,7.699999809265137,29.950000762939453
2061-2080_rcp85_MIROC5,22,833.9273681640625,400.8247985839844,7,2.988112840268352,7.5333333015441895,29.850000381469727
2061-2080_rcp85_MIROC5,23,825.90728759765625,407.27923583984375,6.900000095367432,3.002166061756508,7.366666793823242,29.75
2061-2080_rcp85_MIROC5,24,814.806640625,411.3055419921875,6.599999904632568,3.0199466816788423,7.066666603088379,29.5
2061-2080_rcp85_MIROC5,25,804.24786376953125,407.6654357910156,6.099999904632568,3.0330214446829107,6.566666603088379,29.049999237060547
2061-2080_rcp85_MIROC5,26,803.9962158203125,400.3553771972656,5.699999809265137,3.025715383901341,6.233333110809326,28.799999237060547
2061-2080_rcp85_MIROC5,27,837.5,389.57659912109375,6.300000190734863,2.9903388547876015,6.800000190734863,29.450000762939453
2061-2080_rcp85_MIROC5,28,860.539794921875,374.7619934082031,6.5,2.9489017609702137,7,29.700000762939453
2061-2080_rcp85_MIROC5,29,874.01739501953125,372.33319091796875,6.599999904632568,2.930949031167523,7.166666507720947,30
2061-2080_rcp85_MIROC5,30,842.73876953125,390.8954772949219,7.199999809265137,2.9836262871245345,7.666666507720947,29.850000381469727
2061-2080_rcp85_MIROC5,31,834.05047607421875,401.276611328125,7.099999904632568,2.9947569445876283,7.599999904632568,29.850000381469727
2061-2080_rcp85_MIROC5,32,821.93353271484375,406.6589660644531,6.800000190734863,3.009450895798694,7.333333492279053,29.649999618530273
2061-2080_rcp85_MIROC5,33,811.2899169921875,410.7645568847656,6.5,3.0293837776852097,7.0333333015441895,29.399999618530273
2061-2080_rcp85_MIROC5,34,803.01654052734375,411.7735290527344,6.199999809265137,3.048053173115609,6.733333110809326,29.149999618530273
2061-2080_rcp85_MIROC5,35,798.1280517578125,406.1194152832031,5.900000095367432,3.0511525224473814,6.366666793823242,28.850000381469727
2061-2080_rcp85_MIROC5,36,815.2843017578125,397.5166931152344,6,3.030599721965951,6.4666666984558105,29
